,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
2756,2017-02-17,2017-02-24,795.0,AMZN,Put,0.15,0.20786999999999997,845.070007,0.019164955509924708,0.20952617815786811,-0.0016561781578681434
2757,2017-02-17,2017-02-24,797.5,AMZN,Put,0.21,0.20543000000000003,845.070007,0.019164955509924708,0.21085299725073045,-0.005422997250730421
2758,2017-02-17,2017-02-24,800.0,AMZN,Put,0.23,0.19722,845.070007,0.019164955509924708,0.20418901997399455,-0.006969019973994545
2759,2017-02-17,2017-02-24,802.5,AMZN,Put,0.21,0.18565,845.070007,0.019164955509924708,0.1915197807607022,-0.005869780760702187
2760,2017-02-17,2017-02-24,805.0,AMZN,Put,0.23,0.16624,845.070007,0.019164955509924708,0.1845715247350076,-0.0183315247350076
2761,2017-02-17,2017-02-24,807.5,AMZN,Put,0.28,0.17097,845.070007,0.019164955509924708,0.1807916419608751,-0.009821641960875094
2762,2017-02-17,2017-02-24,810.0,AMZN,Put,0.3,0.18181,845.070007,0.019164955509924708,0.17278175200387566,0.009028247996124339
2763,2017-02-17,2017-02-24,812.5,AMZN,Put,0.29,0.20009000000000002,845.070007,0.019164955509924708,0.1614327354687053,0.03865726453129473
2764,2017-02-17,2017-02-24,815.0,AMZN,Put,0.47,0.17518,845.070007,0.019164955509924708,0.1664774153517987,0.008702584648201311
2765,2017-02-17,2017-02-24,817.5,AMZN,Put,0.61,0.17515,845.070007,0.019164955509924708,0.16473382826238211,0.010416171737617885
2766,2017-02-17,2017-02-24,820.0,AMZN,Put,0.7,0.14777,845.070007,0.019164955509924708,0.15824025391830457,-0.010470253918304556
2767,2017-02-17,2017-02-24,822.5,AMZN,Put,0.9,0.16354000000000002,845.070007,0.019164955509924708,0.15620413521745538,0.007335864782544638
2768,2017-02-17,2017-02-24,825.0,AMZN,Put,1.07,0.15533,845.070007,0.019164955509924708,0.15081866472506342,0.004511335274936579
2769,2017-02-17,2017-02-24,827.5,AMZN,Put,1.37,0.17079,845.070007,0.019164955509924708,0.14883233754030173,0.02195766245969827
2770,2017-02-17,2017-02-24,830.0,AMZN,Put,1.73,0.12621,845.070007,0.019164955509924708,0.1464657336735937,-0.020255733673593707
2771,2017-02-17,2017-02-24,832.5,AMZN,Put,2.15,0.14372000000000001,845.070007,0.019164955509924708,0.14347403723670124,0.00024596276329877376
2772,2017-02-17,2017-02-24,835.0,AMZN,Put,2.7,0.13172999999999999,845.070007,0.019164955509924708,0.14149939527550096,-0.00976939527550097
2773,2017-02-17,2017-02-24,837.5,AMZN,Put,3.42,0.15024,845.070007,0.019164955509924708,0.14090241349206706,0.009337586507932955
2774,2017-02-17,2017-02-24,840.0,AMZN,Put,4.16,0.1255,845.070007,0.019164955509924708,0.13773450976604265,-0.01223450976604265
2775,2017-02-17,2017-02-24,842.5,AMZN,Put,5.0,0.11750999999999999,845.070007,0.019164955509924708,0.1338233508764286,-0.016313350876428614
2776,2017-02-17,2017-02-24,845.0,AMZN,Put,6.51,0.13681,845.070007,0.019164955509924708,0.14111033006488766,-0.00430033006488767
2777,2017-02-17,2017-02-24,847.5,AMZN,Put,8.01,0.15352000000000002,845.070007,0.019164955509924708,0.1448746478446226,0.008645352155377428
2778,2017-02-17,2017-02-24,850.0,AMZN,Put,9.21,0.14817,845.070007,0.019164955509924708,0.1388744401655466,0.009295559834453404
2779,2017-02-17,2017-02-24,852.5,AMZN,Put,10.4,0.16452,845.070007,0.019164955509924708,0.12856953618990702,0.03595046381009298
2780,2017-02-17,2017-02-24,855.0,AMZN,Put,12.32,0.16211,845.070007,0.019164955509924708,0.13184651635401987,0.030263483645980138
2781,2017-02-17,2017-02-24,857.5,AMZN,Put,13.56,0.12046,845.070007,0.019164955509924708,0.11103671480308513,0.009423285196914863
2782,2017-02-17,2017-02-24,860.0,AMZN,Put,17.0,0.13558,845.070007,0.019164955509924708,0.15495862428079904,-0.019378624280799034
2784,2017-02-17,2017-02-24,865.0,AMZN,Put,20.79,0.16541,845.070007,0.019164955509924708,0.14039197784803695,0.025018022151963054
2789,2017-02-17,2017-02-24,880.0,AMZN,Put,35.04,0.20057,845.070007,0.019164955509924708,0.1525348720657865,0.048035127934213495
2793,2017-02-17,2017-03-03,765.0,AMZN,Call,66.75,0.01004,845.070007,0.038329911019849415,1.7555707530153282e-13,0.010039999999824443
2794,2017-02-17,2017-03-03,767.5,AMZN,Call,66.4,0.01,845.070007,0.038329911019849415,9.108535518225309e-13,0.009999999999089147
2796,2017-02-17,2017-03-03,775.0,AMZN,Call,61.08,0.01001,845.070007,0.038329911019849415,1.577765658471042e-12,0.010009999998422234
2799,2017-02-17,2017-03-03,785.0,AMZN,Call,57.04,0.01066,845.070007,0.038329911019849415,5.393627652774425e-13,0.010659999999460637
2801,2017-02-17,2017-03-03,790.0,AMZN,Call,53.37,0.01066,845.070007,0.038329911019849415,4.530289677926622e-13,0.010659999999546971
2802,2017-02-17,2017-03-03,792.5,AMZN,Call,50.53,0.01066,845.070007,0.038329911019849415,1.7523336205692355e-12,0.010659999998247665
2803,2017-02-17,2017-03-03,795.0,AMZN,Call,42.65,0.01066,845.070007,0.038329911019849415,1.6342777940889965e-12,0.010659999998365722
2807,2017-02-17,2017-03-03,807.5,AMZN,Call,38.55,0.12875999999999999,845.070007,0.038329911019849415,0.1596044362755209,-0.030844436275520914
2808,2017-02-17,2017-03-03,810.0,AMZN,Call,36.93,0.14057999999999998,845.070007,0.038329911019849415,0.18306535799854942,-0.04248535799854944
2810,2017-02-17,2017-03-03,815.0,AMZN,Call,32.91,0.15567,845.070007,0.038329911019849415,0.19021521974107586,-0.034545219741075855
2812,2017-02-17,2017-03-03,820.0,AMZN,Call,27.45,0.15225,845.070007,0.038329911019849415,0.15784641082718534,-0.005596410827185344
2813,2017-02-17,2017-03-03,822.5,AMZN,Call,27.11,0.1481,845.070007,0.038329911019849415,0.19387398316333945,-0.04577398316333944
2814,2017-02-17,2017-03-03,825.0,AMZN,Call,22.99,0.12079000000000001,845.070007,0.038329911019849415,0.14875565463992813,-0.027965654639928117
2815,2017-02-17,2017-03-03,827.5,AMZN,Call,23.41,0.14685,845.070007,0.038329911019849415,0.1931399930373318,-0.04628999303733178
2816,2017-02-17,2017-03-03,830.0,AMZN,Call,19.57,0.13392,845.070007,0.038329911019849415,0.1559094086263214,-0.0219894086263214
2817,2017-02-17,2017-03-03,832.5,AMZN,Call,19.08,0.13372,845.070007,0.038329911019849415,0.17744558918271688,-0.04372558918271688
2818,2017-02-17,2017-03-03,835.0,AMZN,Call,15.65,0.15858,845.070007,0.038329911019849415,0.14767690859470797,0.010903091405292026
2819,2017-02-17,2017-03-03,837.5,AMZN,Call,15.19,0.12855999999999998,845.070007,0.038329911019849415,0.1657711058508189,-0.03721110585081891
2820,2017-02-17,2017-03-03,840.0,AMZN,Call,12.51,0.12105999999999999,845.070007,0.038329911019849415,0.14696931855447212,-0.025909318554472135
2821,2017-02-17,2017-03-03,842.5,AMZN,Call,11.1,0.15972999999999998,845.070007,0.038329911019849415,0.14679301584161417,0.012936984158385817
2822,2017-02-17,2017-03-03,845.0,AMZN,Call,9.55,0.12847999999999998,845.070007,0.038329911019849415,0.14294816594074342,-0.014468165940743433
2823,2017-02-17,2017-03-03,847.5,AMZN,Call,8.45,0.12243,845.070007,0.038329911019849415,0.14436164991574071,-0.021931649915740717
2824,2017-02-17,2017-03-03,850.0,AMZN,Call,7.5,0.15382,845.070007,0.038329911019849415,0.14651715900092305,0.007302840999076965
2825,2017-02-17,2017-03-03,852.5,AMZN,Call,7.3,0.15739,845.070007,0.038329911019849415,0.15896567612606471,-0.0015756761260647123
2826,2017-02-17,2017-03-03,855.0,AMZN,Call,5.55,0.13591,845.070007,0.038329911019849415,0.14548484509377602,-0.009574845093776013
2827,2017-02-17,2017-03-03,857.5,AMZN,Call,5.3,0.17363,845.070007,0.038329911019849415,0.1547979510860268,0.018832048913973193
2828,2017-02-17,2017-03-03,860.0,AMZN,Call,4.08,0.13919,845.070007,0.038329911019849415,0.1461847248798745,-0.0069947248798744865
2829,2017-02-17,2017-03-03,862.5,AMZN,Call,4.02,0.15428,845.070007,0.038329911019849415,0.15694370889790496,-0.0026637088979049595
2830,2017-02-17,2017-03-03,865.0,AMZN,Call,3.1,0.14542,845.070007,0.038329911019849415,0.1502805128849245,-0.004860512884924506
2831,2017-02-17,2017-03-03,867.5,AMZN,Call,2.47,0.1703,845.070007,0.038329911019849415,0.14726423076319758,0.023035769236802422
2832,2017-02-17,2017-03-03,870.0,AMZN,Call,2.15,0.16357,845.070007,0.038329911019849415,0.14965112565181266,0.013918874348187338
2833,2017-02-17,2017-03-03,872.5,AMZN,Call,1.76,0.15239,845.070007,0.038329911019849415,0.14905010675306635,0.0033398932469336506
2834,2017-02-17,2017-03-03,880.0,AMZN,Call,1.47,0.1436,845.070007,0.038329911019849415,0.1667568032442323,-0.023156803244232305
2835,2017-02-17,2017-03-03,890.0,AMZN,Call,0.67,0.14883,845.070007,0.038329911019849415,0.16580939723530835,-0.016979397235308363
2836,2017-02-17,2017-03-03,900.0,AMZN,Call,0.32,0.16202,845.070007,0.038329911019849415,0.16891511191663525,-0.006895111916635249
2837,2017-02-17,2017-03-03,910.0,AMZN,Call,0.26,0.20776,845.070007,0.038329911019849415,0.18693589143877776,0.020824108561222243
2838,2017-02-17,2017-03-03,920.0,AMZN,Call,0.2,0.21665,845.070007,0.038329911019849415,0.2020110583042939,0.01463894169570612
2842,2017-02-17,2017-03-10,792.5,AMZN,Call,27.18,0.01001,845.070007,0.057494866529774126,6.996217601540592e-13,0.010009999999300379
2843,2017-02-17,2017-03-10,795.0,AMZN,Call,25.5,0.01264,845.070007,0.057494866529774126,1.86066529691835e-12,0.012639999998139334
2844,2017-02-17,2017-03-10,800.0,AMZN,Call,45.8,0.10653,845.070007,0.057494866529774126,0.1358483698291301,-0.029318369829130095
2848,2017-02-17,2017-03-10,810.0,AMZN,Call,37.6,0.16261,845.070007,0.057494866529774126,0.16397643759765462,-0.0013664375976546184
2851,2017-02-17,2017-03-10,817.5,AMZN,Call,30.0,0.13099,845.070007,0.057494866529774126,0.13698910848470064,-0.005999108484700644
2853,2017-02-17,2017-03-10,822.5,AMZN,Call,26.1,0.13885,845.070007,0.057494866529774126,0.1403147647995753,-0.0014647647995753021
2854,2017-02-17,2017-03-10,825.0,AMZN,Call,25.3,0.14399,845.070007,0.057494866529774126,0.15821219684128182,-0.014222196841281814
2855,2017-02-17,2017-03-10,827.5,AMZN,Call,24.85,0.16567,845.070007,0.057494866529774126,0.1776218592808465,-0.011951859280846494
2856,2017-02-17,2017-03-10,830.0,AMZN,Call,22.0,0.14614000000000002,845.070007,0.057494866529774126,0.161420169109889,-0.01528016910988897
2857,2017-02-17,2017-03-10,832.5,AMZN,Call,21.5,0.13582,845.070007,0.057494866529774126,0.17682652603217744,-0.04100652603217744
2858,2017-02-17,2017-03-10,835.0,AMZN,Call,19.34,0.14356,845.070007,0.057494866529774126,0.16886264819237548,-0.025302648192375488
2859,2017-02-17,2017-03-10,837.5,AMZN,Call,18.62,0.14413,845.070007,0.057494866529774126,0.17870564457845087,-0.03457564457845086
2860,2017-02-17,2017-03-10,840.0,AMZN,Call,15.32,0.16275,845.070007,0.057494866529774126,0.15493899302797862,0.007811006972021389
2861,2017-02-17,2017-03-10,842.5,AMZN,Call,13.57,0.16249,845.070007,0.057494866529774126,0.15008780338957708,0.012402196610422911
2862,2017-02-17,2017-03-10,845.0,AMZN,Call,12.46,0.1399,845.070007,0.057494866529774126,0.15222834698100515,-0.012328346981005156
2863,2017-02-17,2017-03-10,847.5,AMZN,Call,11.3,0.12719,845.070007,0.057494866529774126,0.1527389914076562,-0.025548991407656207
2864,2017-02-17,2017-03-10,850.0,AMZN,Call,10.1,0.16353,845.070007,0.057494866529774126,0.1517569335376693,0.0117730664623307
2865,2017-02-17,2017-03-10,852.5,AMZN,Call,10.55,0.16577,845.070007,0.057494866529774126,0.1705785291941597,-0.004808529194159694
2866,2017-02-17,2017-03-10,855.0,AMZN,Call,9.6,0.14534,845.070007,0.057494866529774126,0.17109274218532383,-0.025752742185323835
2867,2017-02-17,2017-03-10,857.5,AMZN,Call,7.41,0.16716,845.070007,0.057494866529774126,0.154441408720966,0.012718591279033992
2868,2017-02-17,2017-03-10,860.0,AMZN,Call,6.72,0.14627,845.070007,0.057494866529774126,0.15622735571704752,-0.009957355717047506
2869,2017-02-17,2017-03-10,862.5,AMZN,Call,6.93,0.13591,845.070007,0.057494866529774126,0.1697415712288249,-0.03383157122882491
2870,2017-02-17,2017-03-10,865.0,AMZN,Call,5.1,0.15216,845.070007,0.057494866529774126,0.15364917971263378,-0.0014891797126337925
2871,2017-02-17,2017-03-10,867.5,AMZN,Call,5.45,0.13388,845.070007,0.057494866529774126,0.16847077018986995,-0.034590770189869946
2872,2017-02-17,2017-03-10,870.0,AMZN,Call,3.8,0.15682000000000001,845.070007,0.057494866529774126,0.1516072588279592,0.005212741172040819
2873,2017-02-17,2017-03-10,872.5,AMZN,Call,3.35,0.14046,845.070007,0.057494866529774126,0.15239741900852663,-0.011937419008526629
2874,2017-02-17,2017-03-10,880.0,AMZN,Call,2.39,0.13591,845.070007,0.057494866529774126,0.1574180610078352,-0.0215080610078352
2875,2017-02-17,2017-03-10,890.0,AMZN,Call,1.45,0.19216,845.070007,0.057494866529774126,0.1620017931880704,0.0301582068119296
2876,2017-02-17,2017-03-10,900.0,AMZN,Call,0.91,0.16124000000000002,845.070007,0.057494866529774126,0.1682232104768857,-0.006983210476885687
2877,2017-02-17,2017-03-10,910.0,AMZN,Call,0.7,0.15365,845.070007,0.057494866529774126,0.1811273820668253,-0.02747738206682529
2878,2017-02-17,2017-03-10,920.0,AMZN,Call,0.5,0.2025,845.070007,0.057494866529774126,0.19038609099616888,0.012113909003831136
2879,2017-02-17,2017-03-17,765.0,AMZN,Call,78.99,0.01001,845.070007,0.07665982203969883,1.8444284396073165e-12,0.01000999999815557
2886,2017-02-17,2017-03-17,800.0,AMZN,Call,47.93,0.13310999999999998,845.070007,0.07665982203969883,0.17553033812474547,-0.042420338124745494
2887,2017-02-17,2017-03-17,805.0,AMZN,Call,43.7,0.13188,845.070007,0.07665982203969883,0.1760761048414981,-0.04419610484149811
2888,2017-02-17,2017-03-17,810.0,AMZN,Call,40.13,0.16271,845.070007,0.07665982203969883,0.1844368242129336,-0.021726824212933593
2889,2017-02-17,2017-03-17,815.0,AMZN,Call,35.6,0.16421,845.070007,0.07665982203969883,0.17495152524743451,-0.010741525247434519
2890,2017-02-17,2017-03-17,820.0,AMZN,Call,31.33,0.15747,845.070007,0.07665982203969883,0.16783813309606607,-0.010368133096066073
2891,2017-02-17,2017-03-17,825.0,AMZN,Call,28.18,0.15234,845.070007,0.07665982203969883,0.17307369683905865,-0.020733696839058652
2892,2017-02-17,2017-03-17,830.0,AMZN,Call,24.27,0.18359,845.070007,0.07665982203969883,0.16614524993754357,0.017444750062456438
2893,2017-02-17,2017-03-17,835.0,AMZN,Call,21.26,0.15897999999999998,845.070007,0.07665982203969883,0.16725349479229257,-0.008273494792292585
2894,2017-02-17,2017-03-17,840.0,AMZN,Call,18.1,0.15691,845.070007,0.07665982203969883,0.16393965527951582,-0.007029655279515823
2895,2017-02-17,2017-03-17,845.0,AMZN,Call,15.4,0.16399,845.070007,0.07665982203969883,0.16291454856791485,0.0010754514320851505
2896,2017-02-17,2017-03-17,850.0,AMZN,Call,12.8,0.13175,845.070007,0.07665982203969883,0.16016298307551383,-0.02841298307551382
2897,2017-02-17,2017-03-17,855.0,AMZN,Call,10.66,0.13591,845.070007,0.07665982203969883,0.1595236324812293,-0.023613632481229302
2898,2017-02-17,2017-03-17,860.0,AMZN,Call,8.85,0.15924000000000002,845.070007,0.07665982203969883,0.1597177107807442,-0.00047771078074418383
2899,2017-02-17,2017-03-17,865.0,AMZN,Call,7.21,0.16716,845.070007,0.07665982203969883,0.15907306394054732,0.008086936059452682
2900,2017-02-17,2017-03-17,870.0,AMZN,Call,5.8,0.17752,845.070007,0.07665982203969883,0.15839410135704668,0.019125898642953332
2901,2017-02-17,2017-03-17,875.0,AMZN,Call,4.91,0.16716,845.070007,0.07665982203969883,0.16204187346235097,0.005118126537649037
2902,2017-02-17,2017-03-17,880.0,AMZN,Call,3.9,0.16716,845.070007,0.07665982203969883,0.16163860610876996,0.0055213938912300475
2903,2017-02-17,2017-03-17,885.0,AMZN,Call,3.18,0.16856,845.070007,0.07665982203969883,0.1633178976230669,0.005242102376933094
2904,2017-02-17,2017-03-17,890.0,AMZN,Call,2.56,0.14223,845.070007,0.07665982203969883,0.16453981766957995,-0.022309817669579957
2905,2017-02-17,2017-03-17,895.0,AMZN,Call,2.15,0.1869,845.070007,0.07665982203969883,0.16797955764987782,0.01892044235012219
2906,2017-02-17,2017-03-17,900.0,AMZN,Call,1.73,0.20355,845.070007,0.07665982203969883,0.16942321989811135,0.03412678010188866
2907,2017-02-17,2017-03-17,905.0,AMZN,Call,1.58,0.1933,845.070007,0.07665982203969883,0.17631992875137661,0.016980071248623385
2908,2017-02-17,2017-03-17,910.0,AMZN,Call,1.17,0.1759,845.070007,0.07665982203969883,0.17435870233431502,0.0015412976656849764
2909,2017-02-17,2017-03-17,915.0,AMZN,Call,1.01,0.18474000000000002,845.070007,0.07665982203969883,0.1785946301805566,0.006145369819443414
2910,2017-02-17,2017-03-17,920.0,AMZN,Call,0.84,0.16314,845.070007,0.07665982203969883,0.18131623935593358,-0.01817623935593357
2911,2017-02-17,2017-03-17,925.0,AMZN,Call,0.7,0.18967,845.070007,0.07665982203969883,0.1840455928091456,0.0056244071908544135
2912,2017-02-17,2017-03-24,770.0,AMZN,Call,49.85,0.01264,845.070007,0.09582477754962354,8.364080143096702e-14,0.012639999999916359
2913,2017-02-17,2017-03-24,780.0,AMZN,Call,51.75,0.02022,845.070007,0.09582477754962354,1.4957741355808567e-12,0.020219999998504223
2917,2017-02-17,2017-03-24,800.0,AMZN,Call,49.1,0.1753,845.070007,0.09582477754962354,0.1763315310741487,-0.0010315310741486894
2922,2017-02-17,2017-03-24,812.5,AMZN,Call,37.22,0.13255,845.070007,0.09582477754962354,0.1511604768185123,-0.0186104768185123
2924,2017-02-17,2017-03-24,817.5,AMZN,Call,31.47,0.17359000000000002,845.070007,0.09582477754962354,0.12635239491131744,0.04723760508868258
2925,2017-02-17,2017-03-24,820.0,AMZN,Call,33.32,0.13731,845.070007,0.09582477754962354,0.17281653179784176,-0.03550653179784177
2926,2017-02-17,2017-03-24,822.5,AMZN,Call,33.25,0.17752,845.070007,0.09582477754962354,0.1911399870719048,-0.013619987071904788
2927,2017-02-17,2017-03-24,825.0,AMZN,Call,30.47,0.1589,845.070007,0.09582477754962354,0.17909314603107998,-0.020193146031079967
2928,2017-02-17,2017-03-24,827.5,AMZN,Call,29.49,0.15037,845.070007,0.09582477754962354,0.1858214314081795,-0.035451431408179496
2929,2017-02-17,2017-03-24,830.0,AMZN,Call,28.4,0.15533,845.070007,0.09582477754962354,0.19062014475042272,-0.03529014475042272
2930,2017-02-17,2017-03-24,832.5,AMZN,Call,24.45,0.15533,845.070007,0.09582477754962354,0.16603931618456286,-0.010709316184562861
2931,2017-02-17,2017-03-24,835.0,AMZN,Call,21.85,0.1771,845.070007,0.09582477754962354,0.15501221132286644,0.02208778867713357
2932,2017-02-17,2017-03-24,837.5,AMZN,Call,20.61,0.1458,845.070007,0.09582477754962354,0.15709317199305295,-0.011293171993052936
2933,2017-02-17,2017-03-24,840.0,AMZN,Call,20.73,0.1659,845.070007,0.09582477754962354,0.171717392029564,-0.005817392029563995
2934,2017-02-17,2017-03-24,842.5,AMZN,Call,19.58,0.16589,845.070007,0.09582477754962354,0.173322598581657,-0.007432598581656985
2935,2017-02-17,2017-03-24,845.0,AMZN,Call,17.8,0.12700999999999998,845.070007,0.09582477754962354,0.16834236544604098,-0.04133236544604099
2936,2017-02-17,2017-03-24,847.5,AMZN,Call,17.49,0.14382999999999999,845.070007,0.09582477754962354,0.1769285774098457,-0.0330985774098457
2937,2017-02-17,2017-03-24,850.0,AMZN,Call,14.7,0.14598,845.070007,0.09582477754962354,0.16118692924514885,-0.015206929245148854
2938,2017-02-17,2017-03-24,852.5,AMZN,Call,15.07,0.17752,845.070007,0.09582477754962354,0.1752938128870677,0.0022261871129323207
2939,2017-02-17,2017-03-24,855.0,AMZN,Call,12.65,0.16716,845.070007,0.09582477754962354,0.1618807810819481,0.0052792189180519145
2940,2017-02-17,2017-03-24,857.5,AMZN,Call,9.8,0.15533,845.070007,0.09582477754962354,0.14322734321494177,0.01210265678505823
2941,2017-02-17,2017-03-24,860.0,AMZN,Call,10.96,0.1592,845.070007,0.09582477754962354,0.1639616247790456,-0.004761624779045598
2942,2017-02-17,2017-03-24,862.5,AMZN,Call,10.89,0.18383,845.070007,0.09582477754962354,0.1721395887262395,0.011690411273760498
2943,2017-02-17,2017-03-24,870.0,AMZN,Call,8.0,0.16716,845.070007,0.09582477754962354,0.1663453505765348,0.000814649423465208
2944,2017-02-17,2017-03-24,880.0,AMZN,Call,5.36,0.13591,845.070007,0.09582477754962354,0.1638842061421827,-0.027974206142182684
2945,2017-02-17,2017-03-24,890.0,AMZN,Call,4.06,0.17874,845.070007,0.09582477754962354,0.17115297355261672,0.007587026447383294
2946,2017-02-17,2017-03-24,900.0,AMZN,Call,2.77,0.14857,845.070007,0.09582477754962354,0.17242511754640538,-0.023855117546405374
