ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV
"Jan 20, 2017",115.0,ABMD,Put,3.30,-5.00,3.30,3.90,5,21,0.0,0.0,0.0,0.0,0.0,0.14854
"Jan 20, 2017",120.0,ABMD,Put,7.74,,5.50,6.20,0,7,0.0,0.0,0.0,0.0,0.0,0.1325
"Jan 20, 2017",125.0,ABMD,Put,8.60,-1.70,8.60,9.40,1,10,0.0,0.0,0.0,0.0,0.0,0.1325
"Mar 17, 2017",110.0,ABMD,Call,14.30,1.70,13.60,14.70,1,203,0.12729,0.00828,0.01854,-0.03329,0.04954,0.53431
"Mar 17, 2017",115.0,ABMD,Call,10.00,,10.50,11.50,0,98,0.09147,0.00677,0.01359,-0.02315,0.05132,0.54513
"Mar 17, 2017",120.0,ABMD,Call,7.30,,8.10,8.80,0,455,0.092,0.00635,0.01351,-0.02476,0.05212,0.50002
"Mar 17, 2017",125.0,ABMD,Call,5.31,,6.00,6.80,0,83,0.08269,0.00566,0.01211,-0.02314,0.05319,0.5237
"Mar 17, 2017",110.0,ABMD,Put,8.75,,5.40,6.70,0,176,0.0,0.0,0.0,0.0,0.0,0.29602
"Mar 17, 2017",115.0,ABMD,Put,10.40,,7.30,8.80,0,48,0.0,0.0,0.0,0.0,0.0,0.25645
"Mar 17, 2017",120.0,ABMD,Put,14.30,,9.50,11.20,0,18,0.0,0.0,0.0,0.0,0.0,0.32981
"Mar 17, 2017",125.0,ABMD,Put,17.43,,12.50,14.30,0,18,0.0,0.0,0.0,0.0,0.0,0.19901
"Jun 16, 2017",110.0,ABMD,Call,12.37,,16.50,18.50,0,44,0.26442,0.00911,0.06533,-0.03646,0.15604,0.5578
"Jun 16, 2017",115.0,ABMD,Call,14.12,,14.10,15.40,0,13,0.22034,0.00854,0.05581,-0.03165,0.16127,0.52132
"Jun 16, 2017",120.0,ABMD,Call,10.96,,11.50,13.20,0,22,0.13956,0.00752,0.03783,-0.02205,0.07256,0.47928
"Jun 16, 2017",125.0,ABMD,Call,9.26,,8.90,10.70,0,3,0.11055,0.00657,0.0305,-0.01702,0.07523,0.45399
"Jun 16, 2017",110.0,ABMD,Put,12.30,,8.70,10.40,0,6,0.0,0.0,0.0,0.0,0.0,0.33761
"Jun 16, 2017",115.0,ABMD,Put,13.20,,10.60,12.50,0,3,0.0,0.0,0.0,0.0,0.0,0.33339
"Jun 16, 2017",120.0,ABMD,Put,16.10,,13.10,15.20,0,1,0.0,0.0,0.0,0.0,0.0,0.29584
"Jun 16, 2017",125.0,ABMD,Put,20.47,,15.60,18.10,0,1,0.0,0.0,0.0,0.0,0.0,0.29261
"Dec 16, 2016",65.0,ACIA,Call,5.20,-2.60,5.20,6.00,4,190,1.0,0.0,0.01393,-0.00959,0.0,0.01264
"Dec 16, 2016",70.0,ACIA,Call,2.50,-1.66,2.30,2.75,272,1010,0.5808,0.07944,0.00829,-0.15228,0.03999,0.43911
"Dec 16, 2016",75.0,ACIA,Call,0.67,-0.88,0.60,0.85,752,2095,0.23029,0.06068,0.00336,-0.1185,0.02796,0.49581
"Dec 16, 2016",65.0,ACIA,Put,0.84,0.29,0.70,0.95,78,642,-0.20043,0.03727,-0.00304,-0.16037,0.02554,0.74517
"Dec 16, 2016",70.0,ACIA,Put,2.80,0.99,2.55,3.10,91,774,-0.43484,0.05427,-0.0064,-0.21843,0.04001,0.83764
"Dec 16, 2016",75.0,ACIA,Put,5.90,1.30,5.50,6.40,49,1659,-0.65649,0.04339,-0.00919,-0.22757,0.0416,0.98068
"Jan 20, 2017",65.0,ACIA,Call,9.00,-1.32,8.30,8.90,51,52,0.71339,0.02505,0.0487,-0.06906,0.08854,0.49458
"Jan 20, 2017",70.0,ACIA,Call,5.80,-1.20,5.50,6.30,52,226,0.57204,0.0328,0.04102,-0.07339,0.09294,0.52763
"Jan 20, 2017",75.0,ACIA,Call,4.03,-0.93,3.40,4.10,28,122,0.43557,0.02894,0.03141,-0.07614,0.09711,0.51984
"Jan 20, 2017",65.0,ACIA,Put,3.95,0.45,3.80,4.50,22,70,-0.31209,0.02105,-0.02654,-0.0771,0.08873,0.75794
"Jan 20, 2017",70.0,ACIA,Put,6.20,0.70,6.20,6.90,23,59,-0.42882,0.02569,-0.03614,-0.08421,0.09285,0.72593
"Jan 20, 2017",75.0,ACIA,Put,9.30,-1.60,9.10,9.80,16,203,-0.52296,0.02141,-0.0432,-0.09644,0.09637,0.74463
"Feb 17, 2017",65.0,ACIA,Call,11.50,-0.50,10.20,11.20,1,1530,0.68838,0.01948,0.07357,-0.05793,0.11323,0.61252
"Feb 17, 2017",70.0,ACIA,Call,9.40,-0.45,7.80,8.70,2,173,0.58098,0.0236,0.06516,-0.06231,0.11884,0.60713
"Feb 17, 2017",75.0,ACIA,Call,6.40,-1.08,5.60,6.50,7,255,0.48861,0.02077,0.05449,-0.06758,0.12377,0.60894
"Feb 17, 2017",65.0,ACIA,Put,5.50,-0.25,6.10,7.00,2,273,-0.33288,0.01382,-0.0529,-0.07515,0.11287,0.87748
"Feb 17, 2017",70.0,ACIA,Put,9.00,0.90,8.60,9.40,10,121,-0.41585,0.01837,-0.059,-0.07013,0.11851,0.74756
"Feb 17, 2017",75.0,ACIA,Put,14.90,,11.90,12.40,0,109,-0.49376,0.0176,-0.06918,-0.07071,0.12319,0.88074
"May 19, 2017",65.0,ACIA,Call,15.00,-1.14,13.70,15.40,1,46,0.68138,0.01413,0.15223,-0.03763,0.16806,0.62922
"May 19, 2017",70.0,ACIA,Call,12.40,-1.35,11.50,12.30,19,239,0.60563,0.01584,0.14095,-0.04128,0.17667,0.51802
"May 19, 2017",75.0,ACIA,Call,9.50,,9.50,10.90,0,18,0.53488,0.01585,0.12672,-0.04092,0.18471,0.54628
"May 19, 2017",65.0,ACIA,Put,10.30,-1.00,10.00,11.20,5,36,-0.3267,0.01087,-0.12385,-0.04024,0.16727,0.75739
"May 19, 2017",70.0,ACIA,Put,14.22,,12.50,13.70,0,39,-0.38878,0.01242,-0.12941,-0.04249,0.17566,0.7452
"May 19, 2017",75.0,ACIA,Put,16.50,,15.40,17.00,0,40,-0.42464,0.01073,-0.15371,-0.04885,0.18061,0.72902
"Jan 19, 2018",65.0,ACIA,Call,18.00,,19.30,21.40,0,48,0.70178,0.00823,0.31908,-0.02575,0.25361,0.56427
"Jan 19, 2018",70.0,ACIA,Call,17.50,,17.30,19.40,0,21,0.65959,0.00869,0.30906,-0.02824,0.26595,0.56338
"Jan 19, 2018",75.0,ACIA,Call,15.00,,15.40,17.50,0,12,0.61886,0.00905,0.29833,-0.02803,0.27798,0.57175
"Jan 18, 2019",65.0,ACIA,Call,25.40,,24.30,27.90,0,3,0.73379,0.00611,0.54075,-0.01769,0.32809,0.54018
"Jan 18, 2019",70.0,ACIA,Call,26.00,,22.60,25.90,0,28,0.70484,0.00624,0.52707,-0.01944,0.34336,0.5477
"Jan 18, 2019",75.0,ACIA,Call,27.30,,20.90,24.20,0,1,0.67214,0.00673,0.52665,-0.01919,0.36091,0.54849
"Jan 18, 2019",65.0,ACIA,Put,21.88,,19.30,23.50,0,11,-0.26747,0.00522,-0.5711,-0.01327,0.32391,0.6889
"Jan 18, 2019",70.0,ACIA,Put,25.14,,22.30,26.50,0,2,-0.27903,0.0047,-0.61797,-0.01566,0.32908,0.69149
"Dec 16, 2016",7.5,ACTG,Call,0.28,-0.02,,0.35,2,147,0.38982,0.46692,0.00056,-0.02326,0.00422,0.664
"Dec 16, 2016",7.5,ACTG,Put,0.30,,0.05,0.55,0,27,-0.87577,0.88086,-0.00079,-0.00316,0.00273,0.40461
"Jan 20, 2017",7.5,ACTG,Call,0.45,,0.30,0.70,0,32,0.48513,0.25253,0.00347,-0.00911,0.00975,0.5822
"Feb 17, 2017",7.5,ACTG,Call,0.65,-0.12,0.55,0.80,31,412,0.50956,0.21138,0.0058,-0.00678,0.01248,0.55734
"Feb 17, 2017",7.5,ACTG,Put,0.95,,0.60,1.15,0,177,-0.50968,0.24304,-0.00662,-0.00503,0.01253,0.58162
"May 19, 2017",7.5,ACTG,Call,1.33,0.29,0.85,1.30,5,408,0.56421,0.13789,0.01304,-0.00467,0.01848,0.58777
"May 19, 2017",7.5,ACTG,Put,1.22,-0.18,0.95,1.70,10,5,-0.44739,0.14486,-0.01471,-0.00364,0.01856,0.63659
"Dec 16, 2016",35.0,ACHC,Call,3.10,,2.35,2.75,0,6,1.0,0.0,0.0075,-0.00516,0.0,0.66093
"Dec 16, 2016",40.0,ACHC,Call,0.26,-0.14,0.10,0.25,1,406,0.14906,0.14196,0.0012,-0.02823,0.01521,0.49236
"Dec 16, 2016",35.0,ACHC,Put,0.55,,0.20,0.45,0,332,-0.15468,0.07041,-0.00122,-0.05771,0.01372,0.45706
"Dec 16, 2016",40.0,ACHC,Put,2.02,,2.80,4.90,0,306,-0.54847,0.05295,-0.00423,-0.21795,0.0,0.94468
"Jan 20, 2017",35.0,ACHC,Call,4.27,,3.10,3.70,0,6,0.89968,0.06239,0.0362,-0.01125,0.0297,0.44921
"Jan 20, 2017",40.0,ACHC,Call,0.96,-0.44,0.70,1.00,1,95,0.36491,0.09674,0.01528,-0.02179,0.05303,0.38484
"Jan 20, 2017",35.0,ACHC,Put,1.15,,1.05,1.35,0,171,-0.27957,0.04871,-0.01201,-0.03043,0.04769,0.42711
"Jan 20, 2017",40.0,ACHC,Put,2.95,,3.50,4.30,0,35,-0.54273,0.05315,-0.02245,-0.03775,0.05201,0.37942
"Mar 17, 2017",35.0,ACHC,Call,5.20,,4.10,4.70,0,16,0.77348,0.05513,0.06802,-0.01398,0.06956,0.43466
"Mar 17, 2017",40.0,ACHC,Call,2.20,-0.10,1.60,2.20,1,272,0.45832,0.06113,0.04175,-0.01738,0.07961,0.42606
"Mar 17, 2017",35.0,ACHC,Put,1.95,,2.00,2.40,0,285,-0.31438,0.03431,-0.03366,-0.01982,0.07172,0.42187
"Mar 17, 2017",40.0,ACHC,Put,4.00,,4.40,5.00,0,422,-0.50451,0.04149,-0.0495,-0.02072,0.07851,0.43316
"Jun 16, 2017",35.0,ACHC,Call,6.10,,4.60,5.90,0,3,0.76106,0.04662,0.12482,-0.00998,0.09362,0.38822
"Jun 16, 2017",40.0,ACHC,Call,3.20,,2.30,3.50,0,25,0.50171,0.05057,0.08496,-0.01212,0.10963,0.36303
"Jun 16, 2017",35.0,ACHC,Put,3.80,,2.85,3.60,0,71,-0.31973,0.02712,-0.06826,-0.01283,0.09793,0.42309
"Jun 16, 2017",40.0,ACHC,Put,6.00,,5.20,6.20,0,11,-0.46629,0.03172,-0.08939,-0.01366,0.10765,0.42183
"Dec 02, 2016",26.5,ACAD,Call,2.00,,,,0,0,1.0,0.0,0.0,-0.00363,0.0,1.99991
"Dec 02, 2016",27.0,ACAD,Call,2.00,,,,0,0,0.98519,0.50239,0.0,-2.2333,0.0,1.99854
"Dec 09, 2016",26.0,ACAD,Call,3.20,,1.20,4.80,0,1,0.71209,0.13607,0.0004,-0.61218,0.0,1.99854
"Dec 09, 2016",26.5,ACAD,Call,1.25,,1.00,2.95,0,22,0.63631,0.14761,0.00036,-0.66455,0.0,1.90625
"Dec 09, 2016",27.0,ACAD,Call,0.80,-0.69,0.60,2.55,38,85,0.56065,0.15923,0.00032,-0.71638,0.0,1.99945
"Dec 09, 2016",27.5,ACAD,Call,0.80,-0.34,0.50,1.95,6,29,0.48598,0.16178,0.00028,-0.7276,0.0,1.99964
"Dec 09, 2016",28.0,ACAD,Call,0.45,-0.35,0.35,1.90,117,135,0.41252,0.15326,0.00024,-0.68908,0.0,1.99951
"Dec 09, 2016",28.5,ACAD,Call,1.42,,0.15,0.60,0,70,0.2897,0.17337,0.00017,-0.49893,0.0,1.62536
"Dec 09, 2016",29.0,ACAD,Call,0.40,-0.29,0.20,0.40,26,142,0.23262,0.14585,0.00014,-0.46409,0.0,1.61759
"Dec 09, 2016",29.5,ACAD,Call,0.25,-0.25,,0.65,35,244,0.21933,0.11739,0.00013,-0.52722,0.0,1.97729
"Dec 16, 2016",25.0,ACAD,Call,3.15,,3.00,3.90,0,465,0.69236,0.05787,0.00325,-0.1598,0.0,1.46172
"Dec 16, 2016",26.0,ACAD,Call,3.15,,2.40,3.20,0,273,0.63566,0.0728,0.00312,-0.14618,0.0,1.35905
"Dec 16, 2016",26.5,ACAD,Call,2.60,-0.60,2.15,2.95,5,37,0.59832,0.07679,0.00297,-0.15078,0.0,1.4529
"Dec 16, 2016",27.0,ACAD,Call,2.15,-0.20,2.25,2.60,17,387,0.56175,0.07385,0.00278,-0.17018,0.0,1.51917
"Dec 16, 2016",27.5,ACAD,Call,2.16,-0.09,1.95,2.45,5,155,0.52765,0.07477,0.00263,-0.17222,0.0,1.4169
"Dec 16, 2016",28.0,ACAD,Call,1.93,0.03,1.65,2.20,62,736,0.49082,0.07658,0.00247,-0.16151,0.0,1.47209
"Dec 16, 2016",28.5,ACAD,Call,1.80,,1.60,1.80,3,249,0.4565,0.07493,0.00231,-0.15835,0.0,1.3942
"Dec 16, 2016",29.0,ACAD,Call,1.48,-0.22,1.40,1.90,34,699,0.44509,0.06401,0.0022,-0.18189,0.0,1.58606
"Dec 16, 2016",29.5,ACAD,Call,1.70,,1.10,1.65,0,51,0.39547,0.06932,0.002,-0.15862,0.0,1.45961
"Dec 23, 2016",27.0,ACAD,Call,2.65,,1.25,3.70,0,2,0.56347,0.07375,0.00527,-0.09079,0.0,1.0194
"Dec 23, 2016",27.5,ACAD,Call,3.00,,1.00,3.10,0,16,0.52374,0.08354,0.00503,-0.08229,0.02137,0.96296
"Dec 23, 2016",28.5,ACAD,Call,3.20,,0.55,4.80,0,16,0.50089,0.05286,0.00447,-0.12277,0.0,1.52282
"Dec 23, 2016",29.0,ACAD,Call,3.50,,0.40,4.80,0,2,0.4799,0.05137,0.00428,-0.1236,0.0,1.60201
"Dec 30, 2016",27.5,ACAD,Call,2.96,-0.04,1.40,3.80,2,5,0.53809,0.06538,0.0073,-0.07159,0.02584,0.9632
"Dec 30, 2016",28.0,ACAD,Call,3.04,,1.30,4.00,0,2,0.51872,0.05784,0.00691,-0.07851,0.0,1.20377
"Dec 30, 2016",29.0,ACAD,Call,2.00,,0.80,3.40,0,36,0.46182,0.0586,0.00625,-0.07325,0.0,1.12331
"Dec 30, 2016",29.5,ACAD,Call,2.43,0.07,1.30,2.95,2,2,0.44973,0.0533,0.006,-0.07916,0.0,1.13853
"Dec 02, 2016",27.0,ACAD,Put,0.35,,,,0,87,-0.01485,0.50333,0.0,-2.23685,0.0,1.99991
"Dec 09, 2016",25.0,ACAD,Put,0.20,-0.15,,0.80,37,34,-0.16877,0.09879,-0.0001,-0.44246,0.0,1.99854
"Dec 09, 2016",25.5,ACAD,Put,0.50,,0.05,4.80,0,23,-0.22072,0.12077,-0.00014,-0.54087,0.0,1.99964
"Dec 09, 2016",26.0,ACAD,Put,0.52,-0.13,0.20,0.75,5,125,-0.28712,0.13669,-0.00016,-0.6049,0.0,1.75534
"Dec 09, 2016",26.5,ACAD,Put,0.85,-0.20,0.35,1.25,4,107,-0.36377,0.14768,-0.00021,-0.66074,0.0,1.8984
"Dec 09, 2016",27.0,ACAD,Put,1.10,,0.55,1.60,0,93,-0.43944,0.1593,-0.00026,-0.71252,0.0,1.90512
"Dec 09, 2016",27.5,ACAD,Put,1.20,,0.80,4.70,0,22,-0.51421,0.16185,-0.00027,-0.72381,0.0,1.99414
"Dec 09, 2016",28.5,ACAD,Put,1.78,,1.25,4.50,0,40,-0.66172,0.14516,-0.00037,-0.64451,0.0,1.90625
"Dec 09, 2016",29.0,ACAD,Put,2.65,,0.50,4.60,0,6,-0.73349,0.13582,-0.00034,-0.60519,0.0,1.97656
"Dec 09, 2016",29.5,ACAD,Put,3.03,,0.80,4.90,0,10,-0.78109,0.11747,-0.00037,-0.5227,0.0,1.97656
"Dec 16, 2016",25.0,ACAD,Put,1.25,-0.15,1.00,1.40,25,536,-0.30136,0.06122,-0.00175,-0.14558,0.0,1.37922
"Dec 16, 2016",25.5,ACAD,Put,1.30,,1.25,1.70,0,60,-0.34178,0.05908,-0.00206,-0.16712,0.0,1.415
"Dec 16, 2016",26.0,ACAD,Put,1.80,0.05,1.45,1.85,1,1308,-0.36718,0.07002,-0.00219,-0.14949,0.0,1.33075
"Dec 16, 2016",26.5,ACAD,Put,1.80,-0.15,1.70,1.85,10,47,-0.40308,0.07344,-0.00244,-0.15473,0.0,1.23829
"Dec 16, 2016",27.0,ACAD,Put,2.25,,1.95,2.10,37,605,-0.44025,0.08094,-0.00267,-0.15183,0.0,1.24276
"Dec 16, 2016",27.5,ACAD,Put,2.10,,2.15,2.65,0,372,-0.47341,0.07522,-0.00247,-0.1678,0.0,1.32261
"Dec 16, 2016",28.0,ACAD,Put,3.30,,2.40,3.30,0,581,-0.50119,0.06962,-0.00272,-0.175,0.0,1.39467
"Dec 16, 2016",28.5,ACAD,Put,2.98,,2.75,3.40,0,224,-0.53689,0.07091,-0.00297,-0.16491,0.0,1.38784
"Dec 16, 2016",29.0,ACAD,Put,3.70,,3.10,3.80,0,1005,-0.56318,0.06712,-0.00319,-0.16866,0.0,1.43273
"Dec 16, 2016",29.5,ACAD,Put,3.20,,3.40,4.10,0,56,-0.59007,0.0646,-0.00342,-0.16963,0.0,1.46409
"Dec 23, 2016",25.0,ACAD,Put,2.00,,0.65,4.20,0,5,-0.33374,0.03984,-0.00415,-0.12848,0.0,1.58261
"Dec 23, 2016",26.0,ACAD,Put,3.27,,1.70,3.20,0,1,-0.37625,0.05267,-0.00452,-0.10777,0.0,1.33915
"Dec 30, 2016",25.5,ACAD,Put,2.08,,0.85,4.50,0,3,-0.35346,0.04395,-0.00641,-0.08293,0.0,1.27543
"Dec 30, 2016",27.0,ACAD,Put,3.00,,2.55,3.90,0,12,-0.42551,0.05127,-0.00743,-0.08507,0.0,1.1679
"Dec 30, 2016",28.0,ACAD,Put,3.50,,2.15,5.10,0,800,-0.47306,0.05187,-0.00752,-0.08408,0.0,1.11488
"Dec 30, 2016",29.0,ACAD,Put,3.50,,2.95,5.70,0,3,-0.50318,0.04561,-0.00852,-0.09232,0.0,1.17911
"Jan 06, 2017",26.5,ACAD,Call,3.81,,2.75,5.00,0,10,0.60188,0.04745,0.00997,-0.06844,0.0,1.12409
"Jan 06, 2017",29.5,ACAD,Call,2.12,-0.88,1.35,2.80,9,10,0.4396,0.05683,0.00785,-0.05613,0.03081,1.07274
"Jan 13, 2017",28.0,ACAD,Call,3.70,,1.05,5.10,0,1,0.52895,0.05289,0.01133,-0.05292,0.03328,0.96058
"Jan 20, 2017",25.0,ACAD,Call,4.20,,4.20,5.30,0,423,0.67274,0.0418,0.01594,-0.04414,0.03404,1.07281
"Jan 20, 2017",26.0,ACAD,Call,4.10,-0.10,3.80,4.70,74,680,0.6275,0.04614,0.0153,-0.04514,0.03483,0.95326
"Jan 20, 2017",27.0,ACAD,Call,3.60,-0.18,3.40,4.30,113,2687,0.58133,0.04803,0.01441,-0.04867,0.03557,0.95823
"Jan 20, 2017",28.0,ACAD,Call,4.91,1.56,3.00,3.70,4,1388,0.53805,0.04822,0.01348,-0.04867,0.03629,0.93605
"Jan 20, 2017",29.0,ACAD,Call,3.00,,2.50,3.30,0,61,0.49483,0.04774,0.01251,-0.04735,0.037,1.03385
"Jan 20, 2017",25.0,ACAD,Put,2.65,,2.15,2.60,0,2422,-0.33278,0.03757,-0.01214,-0.04636,0.0,0.94836
"Jan 20, 2017",26.0,ACAD,Put,3.00,-0.25,2.75,3.40,38,5229,-0.37249,0.03808,-0.0139,-0.05127,0.0,0.97148
"Jan 20, 2017",27.0,ACAD,Put,3.60,-0.03,3.20,3.60,31,630,-0.42089,0.04852,-0.01434,-0.04506,0.03561,0.8944
"Jan 20, 2017",28.0,ACAD,Put,4.00,,3.70,4.50,0,395,-0.46146,0.04669,-0.01472,-0.04681,0.03629,1.05641
"Jan 20, 2017",29.0,ACAD,Put,5.00,,4.40,5.10,0,159,-0.49911,0.045,-0.01662,-0.04683,0.03695,0.97973
"Jan 27, 2017",27.0,ACAD,Put,3.80,,2.25,6.00,2,,-0.41067,0.03991,-0.01655,-0.04667,0.0,1.0087
"Mar 17, 2017",25.0,ACAD,Call,5.80,0.30,5.20,6.30,4,226,0.67337,0.03429,0.03465,-0.02433,0.05099,0.82834
"Mar 17, 2017",26.0,ACAD,Call,4.78,,4.90,5.60,0,92,0.63638,0.03631,0.03342,-0.02554,0.0522,0.8191
"Mar 17, 2017",27.0,ACAD,Call,4.97,,4.40,5.10,0,22,0.59783,0.03951,0.0324,-0.02605,0.05347,0.75874
"Mar 17, 2017",28.0,ACAD,Call,5.02,,4.00,4.70,0,16,0.57309,0.0352,0.03023,-0.02911,0.05431,0.83244
"Mar 17, 2017",29.0,ACAD,Call,4.70,,3.60,4.40,0,27,0.53299,0.03779,0.02903,-0.0268,0.05559,0.77563
"Mar 17, 2017",25.0,ACAD,Put,3.35,,3.20,4.10,0,371,-0.33034,0.0303,-0.02929,-0.02436,0.05083,0.8697
"Mar 17, 2017",26.0,ACAD,Put,3.80,,3.70,4.50,0,32,-0.36399,0.03287,-0.03131,-0.02487,0.05209,0.80989
"Mar 17, 2017",27.0,ACAD,Put,4.15,,4.30,5.10,0,145,-0.39787,0.03427,-0.03277,-0.0264,0.05326,0.82892
"Mar 17, 2017",28.0,ACAD,Put,4.70,,4.90,5.60,0,43,-0.42046,0.03164,-0.03436,-0.02861,0.0541,0.80892
"Mar 17, 2017",29.0,ACAD,Put,5.53,,5.40,6.20,0,80,-0.45935,0.03458,-0.03696,-0.02567,0.05543,0.83805
"Jun 16, 2017",25.0,ACAD,Call,6.60,0.05,6.30,7.60,1,11,0.68369,0.02399,0.05901,-0.01818,0.06878,0.70591
"Jun 16, 2017",26.0,ACAD,Call,7.80,,5.80,7.10,0,4,0.65404,0.02719,0.05954,-0.01778,0.07078,0.71963
"Jun 16, 2017",27.0,ACAD,Call,6.00,,5.30,6.40,0,15,0.62605,0.02848,0.05832,-0.0185,0.07247,0.68961
"Jun 16, 2017",28.0,ACAD,Call,5.60,,5.10,6.10,0,3,0.59371,0.03108,0.05754,-0.01752,0.07436,0.72985
"Jun 16, 2017",29.0,ACAD,Call,6.10,,4.70,5.70,0,65,0.57563,0.02882,0.05465,-0.01847,0.07551,0.72846
"Jun 16, 2017",25.0,ACAD,Put,4.30,,4.10,5.00,0,10,-0.32143,0.02498,-0.0565,-0.0147,0.06913,0.73266
"Jun 16, 2017",27.0,ACAD,Put,5.50,,5.10,6.10,0,10,-0.37082,0.02541,-0.06058,-0.01721,0.07208,0.71473
"Jun 16, 2017",28.0,ACAD,Put,6.00,,5.80,6.80,0,15,-0.40176,0.02774,-0.06381,-0.01603,0.07398,0.8263
"Jan 19, 2018",25.0,ACAD,Call,8.60,,7.90,9.20,0,705,0.70305,0.02106,0.12232,-0.00999,0.09751,0.65315
"Jan 19, 2018",28.0,ACAD,Call,7.80,,6.60,8.10,0,322,0.63594,0.02362,0.1178,-0.01076,0.10515,0.61407
"Jan 19, 2018",25.0,ACAD,Put,6.40,,5.60,6.60,0,606,-0.29041,0.0162,-0.12165,-0.00936,0.09559,0.67596
"Jan 19, 2018",28.0,ACAD,Put,8.70,,7.30,8.30,0,68,-0.36541,0.02162,-0.1302,-0.00853,0.10481,0.67647
"Jan 18, 2019",25.0,ACAD,Call,11.67,,8.50,12.40,0,2,0.7411,0.01394,0.19546,-0.00728,0.12436,0.59898
"Jan 18, 2019",27.0,ACAD,Call,9.00,,7.80,11.70,0,1,0.71013,0.01508,0.19656,-0.00778,0.13109,0.58182
"Jan 18, 2019",25.0,ACAD,Put,7.79,,6.00,9.00,0,21,-0.2626,0.01284,-0.22357,-0.0053,0.12355,0.71007
"Dec 16, 2016",22.5,AXDX,Call,1.25,-3.25,0.95,1.65,20,12,0.75059,0.0798,0.00335,-0.10121,0.0,1.43793
"Dec 16, 2016",22.5,AXDX,Put,1.40,-0.15,1.30,2.95,10,355,-0.3106,0.05348,-0.00173,-0.17046,0.0,1.37307
"Jan 20, 2017",22.5,AXDX,Put,2.65,,2.65,3.30,0,36,-0.3267,0.03521,-0.01133,-0.04893,0.0,0.78354
"Feb 17, 2017",22.5,AXDX,Call,4.00,,2.75,4.00,0,304,0.67941,0.03835,0.02289,-0.02911,0.03921,1.15596
"Feb 17, 2017",22.5,AXDX,Put,3.70,0.70,3.30,4.40,15,207,-0.32419,0.03005,-0.01968,-0.03425,0.0,0.92361
"May 19, 2017",22.5,AXDX,Call,6.60,,3.80,5.90,0,267,0.68598,0.03265,0.04989,-0.0156,0.05818,0.95632
"May 19, 2017",22.5,AXDX,Put,4.30,,4.10,5.60,0,162,-0.3107,0.02295,-0.04656,-0.01858,0.05704,0.79702
"Dec 16, 2016",30.0,XLRN,Call,7.50,,0.95,2.45,0,20,0.86619,0.14716,0.00562,-0.0262,0.01153,0.31879
"Dec 16, 2016",30.0,XLRN,Put,0.55,-0.14,0.20,0.85,4,34,-0.2802,0.11511,-0.00173,-0.07248,0.01759,0.65423
"Jan 20, 2017",30.0,XLRN,Call,5.30,,2.10,3.50,0,5,0.67417,0.08026,0.02178,-0.02445,0.04027,0.42479
"Jan 20, 2017",30.0,XLRN,Put,1.74,,1.25,2.10,0,33,-0.35671,0.06076,-0.01343,-0.02951,0.04046,0.62768
"Feb 17, 2017",30.0,XLRN,Call,4.00,,2.75,4.20,0,7,0.65721,0.06368,0.03384,-0.01994,0.05153,0.42637
"Feb 17, 2017",30.0,XLRN,Put,1.07,,1.80,2.70,0,35,-0.36245,0.05065,-0.02299,-0.0215,0.05173,0.53141
"Dec 16, 2016",5.0,ARAY,Call,0.25,,0.15,0.30,0,205,0.54359,0.91691,0.00054,-0.01407,0.00285,0.46616
"Dec 16, 2016",5.0,ARAY,Put,0.20,,,0.20,0,1806,-0.4567,0.61771,-0.00048,-0.02025,0.00285,0.68276
"Jan 20, 2017",5.0,ARAY,Call,0.55,,0.35,0.55,0,34,0.55877,0.44881,0.00284,-0.0055,0.00662,0.4679
"Jan 20, 2017",5.0,ARAY,Put,0.35,,0.20,0.45,0,10,-0.44049,0.37094,-0.00251,-0.00598,0.00662,0.58816
"Mar 17, 2017",5.0,ARAY,Call,0.60,,0.55,0.80,0,76,0.57874,0.30716,0.00633,-0.00356,0.00996,0.50604
"Mar 17, 2017",5.0,ARAY,Put,0.55,,0.40,0.65,0,1001,-0.42416,0.27864,-0.00555,-0.0033,0.00997,0.5704
"Jun 16, 2017",5.0,ARAY,Call,1.00,,0.75,1.05,0,12,0.60299,0.22304,0.01169,-0.00258,0.0136,0.49569
"Jun 16, 2017",5.0,ARAY,Put,0.75,,0.65,0.85,0,17,-0.39969,0.19618,-0.01038,-0.0023,0.01359,0.57928
"Dec 16, 2016",20.0,ACET,Call,0.65,,1.20,1.70,0,172,0.49851,0.08941,0.00176,-0.13519,0.0,1.625
"Jan 20, 2017",20.0,ACET,Call,1.05,,1.50,2.05,0,118,0.37791,0.26543,0.00823,-0.00837,0.02693,0.22223
"Feb 17, 2017",20.0,ACET,Call,2.00,0.55,2.05,2.65,5,92,0.4943,0.10942,0.01608,-0.01342,0.03367,0.44616
"Feb 17, 2017",22.5,ACET,Call,0.75,,0.80,1.30,0,115,0.22447,0.09457,0.00773,-0.00825,0.02486,0.28443
"Feb 17, 2017",20.0,ACET,Put,1.85,,0.55,1.25,0,22,-0.50065,0.09673,-0.01715,-0.01273,0.03358,0.51335
"Feb 17, 2017",22.5,ACET,Put,5.10,,1.85,2.45,0,97,-0.72085,0.08837,-0.0206,-0.01012,0.02428,0.50394
