ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate,YTM
15-Sep-17,765,GOOGL,Call,101.2,,102.3,105.3,0,3,0.99954,5.00E-05,4.2591,-0.11416,0.03114,0.10265,2/17/17,210
15-Sep-17,770,GOOGL,Call,93,,98.3,101.3,0,6,0.90631,0.00212,3.83402,-0.13852,1.13679,0.11845,2/17/17,210
15-Sep-17,775,GOOGL,Call,83.7,,94.8,97.6,0,2,0.91231,0.0022,3.89518,-0.13552,1.10193,0.10245,2/17/17,210
15-Sep-17,780,GOOGL,Call,88,,90.9,93.8,0,21,0.87433,0.00256,3.72905,-0.1471,1.21368,0.12333,2/17/17,210
15-Sep-17,785,GOOGL,Call,80.9,,87.2,90.2,0,5,0.87558,0.00273,3.76735,-0.14474,1.19797,0.10659,2/17/17,210
15-Sep-17,790,GOOGL,Call,76.7,,83.5,86.5,0,2,0.86981,0.00294,3.7689,-0.14501,1.20427,0.12315,2/17/17,210
15-Sep-17,795,GOOGL,Call,74.3,,79.9,83,0,13,0.85338,0.00316,3.71439,-0.14928,1.29055,0.14137,2/17/17,210
15-Sep-17,800,GOOGL,Call,77.9,1.9,77.1,79,1,405,0.83715,0.00337,3.66045,-0.15174,1.9164,0.13857,2/17/17,210
15-Sep-17,805,GOOGL,Call,72.1,,73.7,75.6,0,18,0.75698,0.00311,3.24338,-0.17371,2.13181,0.13611,2/17/17,210
15-Sep-17,810,GOOGL,Call,69.3,,70.4,72.2,0,14,0.75864,0.00343,3.29314,-0.16607,2.11428,0.15838,2/17/17,210
15-Sep-17,815,GOOGL,Call,65.4,,66.6,69,0,41,0.71969,0.00327,3.09817,-0.17841,2.20237,0.12314,2/17/17,210
15-Sep-17,820,GOOGL,Call,63.2,,64,65.8,0,63,0.71483,0.00359,3.11307,-0.17218,2.20377,0.12314,2/17/17,210
15-Sep-17,825,GOOGL,Call,56.9,,60.8,62.6,0,37,0.70564,0.00388,3.10237,-0.16811,2.21592,0.16516,2/17/17,210
15-Sep-17,830,GOOGL,Call,56.8,,57.8,59.6,0,31,0.69682,0.00426,3.09589,-0.16333,2.22759,0.12018,2/17/17,210
15-Sep-17,835,GOOGL,Call,56.3,1.8,54.9,56.6,2,44,0.68056,0.00453,3.04442,-0.16213,2.25945,0.14617,2/17/17,210
15-Sep-17,840,GOOGL,Call,52.53,0.65,51.7,53.9,4,49,0.65422,0.00449,2.92665,-0.16746,2.31583,0.15685,2/17/17,210
15-Sep-17,845,GOOGL,Call,50.9,1.88,49.2,51.1,12,30,0.64339,0.00504,2.91551,-0.16125,2.33726,0.14331,2/17/17,210
15-Sep-17,850,GOOGL,Call,47.7,2.35,46.5,48,12,110,0.61003,0.00449,2.73849,-0.17137,2.40386,0.16479,2/17/17,210
15-Sep-17,855,GOOGL,Call,45.15,7.55,43.9,45.8,10,41,0.59423,0.00503,2.70297,-0.1583,2.44097,0.14809,2/17/17,210
15-Sep-17,860,GOOGL,Call,43.1,,41.4,43.1,0,27,0.56827,0.00474,2.57591,-0.1607,2.49011,0.13843,2/17/17,210
15-Sep-17,865,GOOGL,Call,37.8,,38.9,40.7,0,14,0.54555,0.00518,2.50075,-0.15005,2.54768,0.17091,2/17/17,210
15-Sep-17,870,GOOGL,Call,37.91,2.12,36.6,38.3,10,32,0.52456,0.00434,2.36724,-0.16384,2.56759,0.17417,2/17/17,210
15-Sep-17,875,GOOGL,Call,33.4,,34.4,36.1,0,22,0.49617,0.00508,2.28298,-0.1461,2.64953,0.1769,2/17/17,210
15-Sep-17,880,GOOGL,Call,33,-0.83,32.2,33.8,1,19,0.4787,0.00459,2.18569,-0.15273,2.66604,0.16185,2/17/17,210
15-Sep-17,885,GOOGL,Call,29.9,-0.4,30.2,31.8,6,44,0.46628,0.0041,2.10846,-0.16163,2.67115,0.16716,2/17/17,210
15-Sep-17,890,GOOGL,Call,27.5,,28.2,29.8,0,6,0.44043,0.00433,2.01089,-0.15311,2.73028,0.14751,2/17/17,210
15-Sep-17,895,GOOGL,Call,25.8,,26.3,27.9,0,2,0.42659,0.00408,1.94081,-0.15667,2.74534,0.13591,2/17/17,210
15-Sep-17,900,GOOGL,Call,25.7,1.5,24.5,26.1,255,78,0.42586,0.00356,1.90905,-0.17081,2.72295,0.15533,2/17/17,210
15-Sep-17,905,GOOGL,Call,21.9,,22.8,24.5,0,7,0.36183,0.00471,1.6916,-0.13391,2.43003,0.16185,2/17/17,210
15-Sep-17,910,GOOGL,Call,21.7,,20.6,22.8,0,801,0.33873,0.00465,1.59058,-0.12455,2.0027,0.15232,2/17/17,210
15-Sep-17,915,GOOGL,Call,20.2,0.2,19.6,21.3,7,36,0.35867,0.00382,1.64402,-0.15365,2.85808,0.16435,2/17/17,210
15-Sep-17,920,GOOGL,Call,19.23,1.33,18.1,19.6,1,23,0.29914,0.00435,1.41033,-0.11289,2.08854,0.14945,2/17/17,210
15-Sep-17,925,GOOGL,Call,15.67,,16.8,18.2,0,63,0.29269,0.00407,1.3738,-0.11553,2.08055,0.15819,2/17/17,210
15-Sep-17,930,GOOGL,Call,16.5,,15.4,17,0,8,0.28573,0.00383,1.33628,-0.11735,2.07783,0.16741,2/17/17,210
15-Sep-17,765,GOOGL,Put,19.4,,16.5,18.7,0,19,-0.203,0.00219,-0.85819,-0.08814,2.09758,0.21873,2/17/17,210
15-Sep-17,770,GOOGL,Put,20.13,-1.32,18.1,19.6,1,112,-0.21242,0.00227,-0.90749,-0.08702,2.11088,0.24997,2/17/17,210
15-Sep-17,775,GOOGL,Put,20.43,-1.57,19.5,20.9,10,48,-0.22567,0.00234,-0.97742,-0.08819,2.13208,0.21872,2/17/17,210
15-Sep-17,780,GOOGL,Put,21.56,-2.94,20.7,22.1,10,85,-0.26138,0.00217,-1.14986,-0.10842,2.19723,0.24998,2/17/17,210
15-Sep-17,785,GOOGL,Put,24.5,,21.6,23.4,0,5,-0.27331,0.00222,-1.20497,-0.10984,2.21843,0.21872,2/17/17,210
15-Sep-17,790,GOOGL,Put,24.23,-1.99,22.9,24.6,100,116,-0.28536,0.00227,-1.26944,-0.11131,2.2366,0.21872,2/17/17,210
15-Sep-17,795,GOOGL,Put,42.35,,24.3,26.2,0,56,-0.27834,0.0026,-1.20429,-0.09212,2.21813,0.24678,2/17/17,210
15-Sep-17,800,GOOGL,Put,26.8,-2.7,25.6,27.7,1,125,-0.28377,0.0028,-1.20007,-0.08569,2.2225,0.22271,2/17/17,210
15-Sep-17,805,GOOGL,Put,32.1,,27.4,29.3,0,8,-0.30128,0.00283,-1.27828,-0.08996,2.25108,0.23118,2/17/17,210
15-Sep-17,810,GOOGL,Put,32.99,,29,30.6,0,158,-0.32975,0.0026,-1.44281,-0.11036,2.3002,0.22382,2/17/17,210
15-Sep-17,815,GOOGL,Put,36.6,,30.6,32.4,0,18,-0.3427,0.00267,-1.43954,-0.11205,2.32108,0.19711,2/17/17,210
15-Sep-17,820,GOOGL,Put,42.8,,32,34.3,0,11,-0.34394,0.00316,-1.41755,-0.09228,2.31797,0.22162,2/17/17,210
15-Sep-17,825,GOOGL,Put,35.95,-4.45,34.2,36.4,1,28,-0.35953,0.00324,-1.48852,-0.09379,2.3411,0.22719,2/17/17,210
15-Sep-17,830,GOOGL,Put,40.23,,36.2,38.2,0,47,-0.3785,0.00316,-1.51885,-0.10289,2.37079,0.2291,2/17/17,210
15-Sep-17,835,GOOGL,Put,41.49,,38.2,40.4,0,36,-0.39555,0.00312,-1.51431,-0.10905,2.38696,0.1778,2/17/17,210
15-Sep-17,840,GOOGL,Put,42.05,-1.66,40.4,42.5,3,47,-0.40478,0.00401,-1.42089,-0.08137,2.37952,0.19543,2/17/17,210
15-Sep-17,845,GOOGL,Put,43.89,-9.91,42.9,44.8,19,44,-0.42656,0.00359,-1.48253,-0.09717,2.40634,0.18865,2/17/17,210
15-Sep-17,850,GOOGL,Put,46.7,-4.51,45.1,47.1,10,112,-0.44373,0.00362,-1.56532,-0.09682,2.43067,0.21995,2/17/17,210
15-Sep-17,855,GOOGL,Put,49.1,-10.4,47.4,49.5,3,1,-0.45584,0.00314,-1.65669,-0.11195,2.44917,0.21865,2/17/17,210
15-Sep-17,860,GOOGL,Put,61.5,,49.8,52,0,28,-0.47362,0.00341,-1.72709,-0.10131,2.47485,0.22679,2/17/17,210
15-Sep-17,865,GOOGL,Put,56.33,,51.5,54.6,0,12,-0.4941,0.00374,-1.72195,-0.0898,2.49995,0.18455,2/17/17,210
15-Sep-17,870,GOOGL,Put,61,,54.4,57.3,0,3,-0.4991,0.00318,-1.82376,-0.10741,2.51123,0.21883,2/17/17,210
15-Sep-17,875,GOOGL,Put,66.48,,57.5,60.1,0,6,-0.51467,0.00324,-1.8581,-0.10408,2.51932,0.21152,2/17/17,210
15-Sep-17,880,GOOGL,Put,66.8,,60.6,63,0,2,-0.54191,0.00367,-1.89828,-0.08659,2.54231,0.22339,2/17/17,210
15-Sep-17,895,GOOGL,Put,82.4,,69.8,72.2,0,4,-0.57114,0.00321,-2.00919,-0.09861,2.57902,0.18618,2/17/17,210
15-Sep-17,900,GOOGL,Put,83.32,,72.9,75.4,0,17,-0.57785,0.00305,-2.04985,-0.10404,2.58686,0.20421,2/17/17,210
15-Sep-17,905,GOOGL,Put,85.7,,76.1,78.8,0,4,-0.60875,0.00334,-1.87564,-0.08713,2.5588,0.2025,2/17/17,210
15-Sep-17,910,GOOGL,Put,87.5,,79.4,81.9,0,11,-0.61584,0.00319,-1.88095,-0.09117,2.56618,0.22165,2/17/17,210
15-Sep-17,915,GOOGL,Put,97.2,,82.9,85.7,0,4,-0.66978,0.00386,-1.91066,-0.07607,2.45265,0.22445,2/17/17,210
15-Sep-17,920,GOOGL,Put,97.25,,86.4,89.2,0,4,-0.69474,0.00397,-1.89731,-0.0714,2.32162,0.22168,2/17/17,210
19-Jan-18,770,GOOGL,Call,117.5,6.47,115.1,118.5,1,180,0.89095,0.00197,5.88821,-0.13047,1.37113,0.14744,2/17/17,336
19-Jan-18,780,GOOGL,Call,108.7,,108.1,111.4,0,163,0.82886,0.00217,5.43894,-0.14509,2.3903,0.11958,2/17/17,336
19-Jan-18,790,GOOGL,Call,105.65,,101,104.7,0,159,0.78603,0.00225,5.1429,-0.15171,2.537,0.13735,2/17/17,336
19-Jan-18,800,GOOGL,Call,96.4,2,94.6,97.7,55,1833,0.78214,0.00255,5.22447,-0.14612,2.52383,0.1744,2/17/17,336
19-Jan-18,810,GOOGL,Call,89,,87.5,91.3,0,262,0.7459,0.00264,4.99056,-0.15083,2.6439,0.15033,2/17/17,336
19-Jan-18,820,GOOGL,Call,82,,83.2,85,0,294,0.73472,0.00301,5.0128,-0.14613,2.66384,0.1645,2/17/17,336
19-Jan-18,830,GOOGL,Call,78.11,2.11,77.3,79,10,357,0.7109,0.00329,4.9116,-0.14548,2.73689,0.15862,2/17/17,336
19-Jan-18,840,GOOGL,Call,72.61,1.11,71.4,73.4,10,421,0.68123,0.0035,4.75112,-0.14686,2.83393,0.13983,2/17/17,336
19-Jan-18,850,GOOGL,Call,67,1.6,66.1,67.8,16,903,0.63711,0.00319,4.40031,-0.15668,2.97094,0.15022,2/17/17,336
19-Jan-18,860,GOOGL,Call,61.8,2.1,58.9,62.4,22,534,0.61378,0.00367,4.33295,-0.14334,3.05286,0.14916,2/17/17,336
19-Jan-18,880,GOOGL,Call,52.1,1.88,51,52.7,10,510,0.54238,0.00372,3.86664,-0.13652,3.28355,0.14627,2/17/17,336
19-Jan-18,900,GOOGL,Call,43.8,1.6,42.7,44,10,1700,0.48611,0.00313,3.41773,-0.144,3.4115,0.14898,2/17/17,336
19-Jan-18,920,GOOGL,Call,37,,33.1,36.4,0,978,0.40038,0.00379,2.9392,-0.12294,3.7145,0.16818,2/17/17,336
19-Jan-18,770,GOOGL,Put,32.8,-1.5,32.7,35.5,1,415,-0.25784,0.00173,-1.81842,-0.07785,2.70191,0.23743,2/17/17,336
19-Jan-18,780,GOOGL,Put,35.6,-1.6,35.5,36.4,11,426,-0.2678,0.00191,-1.8576,-0.07177,2.72101,0.23625,2/17/17,336
19-Jan-18,790,GOOGL,Put,38.7,-1.7,38.5,39.5,11,450,-0.29825,0.00186,-2.1313,-0.08421,2.79789,0.22605,2/17/17,336
19-Jan-18,800,GOOGL,Put,42.1,-2,40.2,42.8,12,846,-0.31642,0.00197,-2.18115,-0.08465,2.84455,0.24997,2/17/17,336
19-Jan-18,810,GOOGL,Put,45.6,-1.7,43.1,46.3,3,313,-0.33775,0.00202,-2.35795,-0.08868,2.89292,0.21872,2/17/17,336
19-Jan-18,820,GOOGL,Put,49.3,-1.7,48.4,49.7,4,373,-0.35712,0.00213,-2.36195,-0.08881,2.92462,0.21872,2/17/17,336
19-Jan-18,830,GOOGL,Put,53.5,-1.6,51.1,54,4,156,-0.37893,0.0022,-2.34472,-0.09032,2.97406,0.24997,2/17/17,336
19-Jan-18,840,GOOGL,Put,57.7,-2.3,55.6,58.3,5,152,-0.40127,0.00266,-2.28142,-0.07708,2.99097,0.24997,2/17/17,336
19-Jan-18,850,GOOGL,Put,64,,61,62.8,1,293,-0.42729,0.00274,-2.41996,-0.07689,3.04558,0.24998,2/17/17,336
19-Jan-18,860,GOOGL,Put,66.3,-2.2,64.6,67.4,2,167,-0.44525,0.00236,-2.655,-0.09003,3.08878,0.1948,2/17/17,336
19-Jan-18,880,GOOGL,Put,79.7,,75.8,78,0,282,-0.4872,0.0024,-2.90897,-0.08542,3.1419,0.24997,2/17/17,336
19-Jan-18,900,GOOGL,Put,93.3,,87.1,89.5,0,155,-0.52716,0.00238,-3.05687,-0.08233,3.2291,0.24997,2/17/17,336
19-Jan-18,920,GOOGL,Put,120,,98.3,102.1,0,264,-0.57348,0.00244,-2.93262,-0.07337,3.22655,0.21872,2/17/17,336
15-Jun-18,770,GOOGL,Call,133.41,,132.5,136.4,0,5,0.86559,0.00175,7.93685,-0.12751,2.5352,0.13716,2/17/17,483
15-Jun-18,800,GOOGL,Call,115,,113,117.5,0,9,0.78354,0.00212,7.28426,-0.13365,2.93325,0.17503,2/17/17,483
15-Jun-18,860,GOOGL,Call,79.2,,79,82.7,0,1,0.65754,0.00316,6.54016,-0.12916,3.51101,0.14864,2/17/17,483
15-Jun-18,880,GOOGL,Call,69.94,,69,73,1,0,0.59349,0.00305,5.91179,-0.12727,3.79984,0.16716,2/17/17,483
15-Jun-18,770,GOOGL,Put,51.5,,44.5,48.4,0,1,-0.26093,0.00158,-2.65247,-0.05665,3.17038,0.26988,2/17/17,483
15-Jun-18,780,GOOGL,Put,54.5,,47.9,51.6,0,1,-0.27849,0.00164,-2.75256,-0.05864,3.23941,0.23333,2/17/17,483
15-Jun-18,790,GOOGL,Put,58,,51.3,55,0,1,-0.30393,0.00156,-3.11313,-0.06908,3.32796,0.26399,2/17/17,483
15-Jun-18,800,GOOGL,Put,59.75,,54.8,58.6,0,5,-0.30895,0.00185,-2.90054,-0.05665,3.33423,0.26517,2/17/17,483
15-Jun-18,810,GOOGL,Put,65.9,,58.6,62.3,0,3,-0.33619,0.00168,-3.21439,-0.07104,3.41847,0.2646,2/17/17,483
15-Jun-18,820,GOOGL,Put,70.1,,62.7,66.1,0,6,-0.35338,0.00173,-3.12567,-0.07199,3.47569,0.23335,2/17/17,483
15-Jun-18,830,GOOGL,Put,73.3,,66.7,70.2,0,14,-0.3705,0.00209,-3.18709,-0.06172,3.48822,0.23004,2/17/17,483
15-Jun-18,840,GOOGL,Put,79,,71.2,75,0,18,-0.39199,0.00217,-3.23024,-0.06309,3.55066,0.23004,2/17/17,483
15-Jun-18,850,GOOGL,Put,83.7,,75.8,79,0,14,-0.4125,0.00222,-3.32594,-0.06309,3.58671,0.2646,2/17/17,483
15-Jun-18,860,GOOGL,Put,88.8,,80.4,83.7,0,37,-0.42593,0.00193,-3.60257,-0.07363,3.65883,0.23426,2/17/17,483
15-Jun-18,870,GOOGL,Put,93.2,,85.3,88.6,0,25,-0.45094,0.00226,-3.67576,-0.05877,3.69121,0.23097,2/17/17,483
15-Jun-18,900,GOOGL,Put,107.38,,101.3,104.6,0,50,-0.49044,0.00194,-4.11597,-0.06817,3.81499,0.24009,2/17/17,483
18-Jan-19,770,GOOGL,Call,142.85,,151.7,155.5,0,15,0.92477,0.00134,12.13017,-0.11191,1.71338,0.10301,2/17/17,700
18-Jan-19,780,GOOGL,Call,136.07,,145.4,149.5,0,27,0.86944,0.00159,11.33297,-0.11545,2.76491,0.115,2/17/17,700
18-Jan-19,790,GOOGL,Call,137.85,,138.5,143,0,39,0.84282,0.00172,11.0334,-0.11697,2.97739,0.12409,2/17/17,700
18-Jan-19,800,GOOGL,Call,135.36,1.76,133.2,137,1,145,0.78944,0.00171,10.15268,-0.12291,3.40373,0.15092,2/17/17,700
18-Jan-19,810,GOOGL,Call,129.5,,126.9,131.5,0,57,0.81395,0.00202,10.90782,-0.11768,3.17077,0.11662,2/17/17,700
18-Jan-19,820,GOOGL,Call,125,-0.25,121,125.5,1,53,0.76242,0.00194,10.04755,-0.12354,3.56952,0.14093,2/17/17,700
18-Jan-19,830,GOOGL,Call,118,,115.5,120,0,137,0.75152,0.0021,10.06324,-0.12317,3.63707,0.15628,2/17/17,700
18-Jan-19,840,GOOGL,Call,111.5,,110,114.5,0,28,0.73831,0.00226,10.03122,-0.12316,3.72535,0.13433,2/17/17,700
18-Jan-19,850,GOOGL,Call,107,,104.6,109,0,77,0.71151,0.00224,9.66568,-0.12507,3.9028,0.13471,2/17/17,700
18-Jan-19,860,GOOGL,Call,101.1,,99.5,104,0,98,0.69344,0.00236,9.5251,-0.12217,4.02696,0.15746,2/17/17,700
18-Jan-19,870,GOOGL,Call,94.42,,94.5,99,0,79,0.66575,0.00229,9.10812,-0.12253,4.19873,0.16201,2/17/17,700
18-Jan-19,880,GOOGL,Call,92.25,2.87,89.5,94,1,156,0.64684,0.00244,8.97578,-0.11905,4.33937,0.16216,2/17/17,700
18-Jan-19,900,GOOGL,Call,85,1.09,80.5,85,16,82,0.60025,0.00254,8.43804,-0.11565,4.65621,0.16716,2/17/17,700
18-Jan-19,920,GOOGL,Call,74.67,1.82,72,76.5,1,117,0.56312,0.00192,7.53524,-0.12709,4.75266,0.16347,2/17/17,700
18-Jan-19,770,GOOGL,Put,61.75,,59,62.6,0,37,-0.26879,0.00132,-3.84169,-0.0454,3.77815,0.27774,2/17/17,700
18-Jan-19,780,GOOGL,Put,64.87,-0.21,62,66,1,172,-0.29002,0.00125,-4.1797,-0.05381,3.87782,0.24462,2/17/17,700
18-Jan-19,790,GOOGL,Put,70,,65.6,69.5,0,20,-0.29499,0.00145,-3.90358,-0.04447,3.88776,0.24245,2/17/17,700
18-Jan-19,800,GOOGL,Put,72.5,-1.8,69.7,73.2,2,130,-0.31293,0.00148,-4.03381,-0.04818,3.94215,0.24052,2/17/17,700
18-Jan-19,810,GOOGL,Put,79.7,,73.1,77.1,0,11,-0.32869,0.00157,-4.18872,-0.04826,4.0107,0.24927,2/17/17,700
18-Jan-19,820,GOOGL,Put,84.4,,77,81.1,0,144,-0.34539,0.00164,-4.42683,-0.04931,4.07469,0.27942,2/17/17,700
18-Jan-19,830,GOOGL,Put,88.9,,81.5,85.3,0,171,-0.36223,0.00147,-4.71961,-0.06055,4.14913,0.27061,2/17/17,700
18-Jan-19,840,GOOGL,Put,92,,85.5,89.7,0,103,-0.37873,0.00173,-4.52302,-0.05158,4.16574,0.2787,2/17/17,700
18-Jan-19,850,GOOGL,Put,93,1.4,90.5,94.2,1,49,-0.39506,0.00178,-4.71938,-0.04996,4.23175,0.24344,2/17/17,700
18-Jan-19,860,GOOGL,Put,99.7,,95,98.9,0,136,-0.4043,0.00156,-5.13697,-0.05864,4.2798,0.24854,2/17/17,700
18-Jan-19,870,GOOGL,Put,104.35,,99.5,103.8,0,25,-0.42388,0.00177,-4.95656,-0.0484,4.36192,0.2468,2/17/17,700
18-Jan-19,880,GOOGL,Put,109.19,0.08,104.5,108.8,1,89,-0.42907,0.00155,-5.3837,-0.05738,4.39,0.24983,2/17/17,700
18-Jan-19,900,GOOGL,Put,119.26,-3.59,115.5,119.6,14,200,-0.45673,0.00159,-5.32706,-0.05287,4.39832,0.27983,2/17/17,700
18-Jan-19,920,GOOGL,Put,133.34,,127,130.9,0,16,-0.48303,0.0016,-5.37401,-0.05039,4.4527,0.27948,2/17/17,700
17-Feb-17,22.5,ASPS,Call,1.3,0.55,0.55,1.3,31,31,1,0,0,-0.00344,0,1.99991,2/17/17,0
17-Mar-17,22.5,ASPS,Call,1.66,-0.24,1.45,1.7,5,14,0.68359,0.14184,0.01104,-0.02071,0.02431,0.37966,2/17/17,28
17-Mar-17,25,ASPS,Call,0.7,0.2,0.35,0.6,373,211,0.30196,0.14697,0.00509,-0.01934,0.02651,0.40435,2/17/17,28
17-Mar-17,22.5,ASPS,Put,0.8,-0.2,0.7,1.05,70,51,-0.34971,0.11312,-0.00607,-0.02403,0.02443,0.67008,2/17/17,28
17-Mar-17,25,ASPS,Put,2.05,0.06,2.15,2.55,10,119,-0.61471,0.10402,-0.01015,-0.02735,0.02614,0.77518,2/17/17,28
21-Apr-17,22.5,ASPS,Call,6.2,,2,2.3,0,40,0.64521,0.09177,0.02218,-0.01598,0.03635,0.40667,2/17/17,63
21-Apr-17,25,ASPS,Call,1.15,-0.25,1.05,1.15,55,147,0.41411,0.09594,0.01481,-0.0158,0.03943,0.44689,2/17/17,63
21-Apr-17,22.5,ASPS,Put,1.4,0.1,1.3,1.6,13,569,-0.36854,0.0801,-0.01505,-0.01546,0.03646,0.61098,2/17/17,63
21-Apr-17,25,ASPS,Put,2.2,,2.7,3,0,4618,-0.562,0.08107,-0.02143,-0.01605,0.03915,0.64835,2/17/17,63
21-Jul-17,22.5,ASPS,Call,3.7,0.16,3.2,3.9,1,26,0.63917,0.05406,0.04827,-0.0119,0.05607,0.47068,2/17/17,154
21-Jul-17,25,ASPS,Call,2.2,,2.25,2.7,0,46,0.50543,0.05837,0.03993,-0.01184,0.06056,0.46156,2/17/17,154
21-Jul-17,22.5,ASPS,Put,2.7,0.15,2.6,2.95,15,322,-0.36858,0.04746,-0.0399,-0.01064,0.05618,0.57722,2/17/17,154
21-Jul-17,25,ASPS,Put,3.96,1.66,3.9,4.3,2,150,-0.48332,0.05001,-0.0486,-0.01078,0.0602,0.55039,2/17/17,154
17-Mar-17,40,AIMC,Put,1.7,,1.25,1.85,1,0,-0.47435,0.11192,-0.01179,-0.03031,0.04295,0.3522,2/17/17,28
21-Apr-17,40,AIMC,Call,1.6,-0.21,1.35,1.7,2,42,0.55571,0.13816,0.03622,-0.01474,0.06395,0.18656,2/17/17,63
21-Jul-17,40,AIMC,Call,2,,2.35,2.75,0,30,0.59011,0.08822,0.09081,-0.01046,0.09837,0.21325,2/17/17,154
17-Feb-17,22,AMAG,Call,2.21,0.2,1.9,2.4,15,80,1,0,0,-0.00337,0,1.83594,2/17/17,0
17-Feb-17,23,AMAG,Call,1.24,0.14,0.85,1.4,3,278,1,0,0,-0.00352,0,1.8125,2/17/17,0
17-Feb-17,24,AMAG,Call,0.29,-0.16,,0.4,52,235,1,0,0,-0.00367,0,1.97656,2/17/17,0
17-Feb-17,25,AMAG,Put,0.9,-0.6,0.5,1.15,40,127,-1,0,0,0,0,0.5,2/17/17,0
17-Feb-17,26,AMAG,Put,2,,1.5,2.15,0,25,-1,0,0,0,0,0.5,2/17/17,0
17-Mar-17,22,AMAG,Call,2.6,0.45,2.4,2.9,4,7,0.73437,0.08696,0.01137,-0.0287,0.02426,0.63723,2/17/17,28
17-Mar-17,23,AMAG,Call,1.38,,1.75,2.15,0,7,0.64326,0.11026,0.01029,-0.02827,0.02494,0.58722,2/17/17,28
17-Mar-17,24,AMAG,Call,1.38,0.23,1.2,1.6,1,71,0.52907,0.12962,0.00871,-0.0296,0.02568,0.59597,2/17/17,28
17-Mar-17,25,AMAG,Call,0.95,0.05,0.75,0.9,39,90,0.41571,0.11884,0.00689,-0.0278,0.02641,0.57325,2/17/17,28
17-Mar-17,26,AMAG,Call,0.48,-0.02,0.45,0.7,52,2,0.29079,0.11406,0.00492,-0.0243,0.02719,0.49222,2/17/17,28
17-Mar-17,22,AMAG,Put,0.83,,0.35,0.65,0,17,-0.23115,0.10178,-0.00372,-0.02003,0.02416,0.47184,2/17/17,28
17-Mar-17,23,AMAG,Put,1.1,,0.55,0.9,0,50,-0.33708,0.13555,-0.0058,-0.0193,0.02487,0.45127,2/17/17,28
17-Mar-17,24,AMAG,Put,1,-0.68,1,1.7,1,4,-0.47481,0.12804,-0.00733,-0.02684,0.0257,0.52506,2/17/17,28
17-Mar-17,26,AMAG,Put,3.08,,2.05,2.7,0,6,-0.76989,0.1319,-0.00982,-0.01356,0.01828,0.36847,2/17/17,28
21-Apr-17,22,AMAG,Call,1.8,,3,3.7,0,53,0.6865,0.05869,0.02212,-0.02161,0.03615,0.537,2/17/17,63
21-Apr-17,23,AMAG,Call,2.75,,2.45,3.1,0,4,0.62654,0.0733,0.02119,-0.02034,0.0372,0.53165,2/17/17,63
21-Apr-17,24,AMAG,Call,2.95,,1.95,2.5,0,20,0.55209,0.08255,0.01924,-0.02098,0.03831,0.54097,2/17/17,63
21-Apr-17,25,AMAG,Call,1.15,,1.45,2,0,42,0.48262,0.07722,0.01686,-0.02074,0.03934,0.54244,2/17/17,63
21-Apr-17,26,AMAG,Call,1.3,-0.55,1.05,1.55,2,1,0.40666,0.07659,0.01443,-0.01928,0.04044,0.55718,2/17/17,63
21-Apr-17,22,AMAG,Put,1.05,-0.86,1,1.25,92,51,-0.30259,0.06754,-0.0125,-0.01557,0.03613,0.52616,2/17/17,63
21-Apr-17,23,AMAG,Put,1.5,-1.5,1.35,1.75,5,7,-0.37867,0.07044,-0.01617,-0.01821,0.03724,0.5387,2/17/17,63
21-Apr-17,24,AMAG,Put,2.95,,1.6,2.15,0,17,-0.45837,0.09378,-0.01616,-0.01564,0.03843,0.44228,2/17/17,63
21-Apr-17,25,AMAG,Put,3.6,,2.3,2.65,0,7,-0.54408,0.09269,-0.02033,-0.01423,0.03955,0.46846,2/17/17,63
21-Apr-17,26,AMAG,Put,4,,2.75,3.3,0,1,-0.61332,0.08309,-0.02314,-0.01465,0.04032,0.41988,2/17/17,63
19-May-17,22,AMAG,Call,3.87,-0.33,3.3,4.2,2,2,0.68126,0.05166,0.03072,-0.01761,0.04318,0.60392,2/17/17,91
19-May-17,23,AMAG,Call,2,,3,3.6,0,204,0.62571,0.05742,0.02903,-0.01833,0.04446,0.52691,2/17/17,91
19-May-17,24,AMAG,Call,1.55,,2.5,3.1,0,12,0.56985,0.05977,0.02691,-0.01985,0.04571,0.58371,2/17/17,91
19-May-17,25,AMAG,Call,3.6,,2.1,2.55,0,163,0.51476,0.06024,0.02466,-0.01884,0.04694,0.58217,2/17/17,91
19-May-17,26,AMAG,Call,1.35,,1.55,2.25,0,148,0.44302,0.06545,0.02195,-0.01643,0.04838,0.63541,2/17/17,91
19-May-17,22,AMAG,Put,2.45,,1.45,1.8,0,8,-0.31845,0.05526,-0.0197,-0.01356,0.04325,0.55696,2/17/17,91
19-May-17,23,AMAG,Put,3.3,,1.75,2.3,0,28,-0.37844,0.05885,-0.02337,-0.01504,0.04455,0.57269,2/17/17,91
19-May-17,24,AMAG,Put,2.5,-1.1,2.3,2.75,1,64,-0.44306,0.06915,-0.02348,-0.01446,0.04588,0.51411,2/17/17,91
19-May-17,25,AMAG,Put,3.2,,2.5,3.3,0,15,-0.51474,0.07514,-0.02849,-0.01229,0.04731,0.48481,2/17/17,91
